category,datetime,headline,id,image,related,source,summary,url
company,1776894604,Moderna (MRNA) Surpasses Market Returns: Some Facts Worth Knowing,139855960,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MRNA,Yahoo,"In the most recent trading session, Moderna (MRNA) closed at $55.6, indicating a +2.53% shift from the previous trading day.",https://finnhub.io/api/news?id=c26c811b1142fcbe7708ca9a64803335d02f9a016ee7f46fb488cd3ce6fd63ac
company,1776870900,European Commission Approves MRNA's COVID-19-Influenza Combo Shot,139851976,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MRNA,Yahoo,"Moderna wins EU approval for its COVID-19-flu combo shot mCombriax, backed by strong phase III data showing superior immune response vs standalone vaccines.",https://finnhub.io/api/news?id=931b22f92bc989488e878e64acea1b0d84b57853c18c13a5bf66ac0b76effbbf
company,1776863664,"Exchange-Traded Funds, Equity Futures Higher Pre-Bell Wednesday Amid Extended US-Iran Ceasefire",139848528,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MRNA,Yahoo,"The broad market exchange-traded fund SPDR S&P 500 ETF Trust (SPY) was up 0.6%, and the actively tra",https://finnhub.io/api/news?id=cee285e58f9500227bd41eadba7bbb14c0cfddfb106081cd8f8b2d7ec8b215f6
company,1776856860,"Moderna, after losing US funding, rebounds to start mRNA bird flu vaccine trial",139850090,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MRNA,Yahoo,"A program that got caught up in HHS’ decision to abandon mRNA research was revived by a public-private coalition and is now beginning a large, late-stage test that could support a future approval.",https://finnhub.io/api/news?id=8e4466833c13bb0242fe72d305eba9994b59054845be5b3dd87b074614f6733e
company,1776846728,Moderna : ESCMID 2026 (mRNA-1273 & mRNA-1283 Effectiveness and safety of variant updated Covid vaccines),139847677,,MRNA,Finnhub,"Effectiveness and Safety of Variant-Updated COVID-19 Vaccines Spyros Chalkias,1,* Amparo L. Figueroa,1 Erick F. Mayer,1 Kimball Johnson,2 Robert Springer,3 Jarrett Lowe,1 Ann Cripple,1...",https://finnhub.io/api/news?id=7f5c6e4737dde721da5232e10c55d18ec4d75c568cc2773ca434dd65ba9d391b
company,1776826875,"Reported Earlier, Moderna Initiates Phase 3 Study Of Investigational mRNA Pandemic Influenza Vaccine Candidate mRNA-1018 In US And UK",139855081,,MRNA,Benzinga,Phase 3 study is supported by the Coalition for Epidemic Preparedness Innovations to help strengthen global preparedness against a significant pandemic threat,https://finnhub.io/api/news?id=22dd04b67a0db01f2c78a286c87afe37aec264de567720a7a391e861183c51d7
