category,datetime,headline,id,image,related,source,summary,url
company,1776889080,KeyCorp (KEY) Q1 2025 Earnings Transcript,139854840,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KEY,Yahoo,"Chris Gorman: Thank you, Brian, and good morning.  Given these unique benefits and, of course, subject to market conditions not deteriorating further, I feel confident in our ability to deliver on the 2025 financial commitments, which we have previously communicated.",https://finnhub.io/api/news?id=d0bffbe9741d0cf0c6a6e9cabcd91b95b737937017f77e37d7de0364b0322da4
company,1776881909,KeyCorp bulks up investment banking with purchase of UK firm,139853213,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KEY,Yahoo,"The Cleveland-based regional bank plans to acquire Clearwater UK, a middle-market investment banking advisory firm. The transaction marks Key's first entry into the Western European market.",https://finnhub.io/api/news?id=8772cc57eb486c8ec239960b60328abd8a3228a2efd7c728e0fc876d73692c90
company,1776874080,"CBSH Q1 Earnings Beat as Revenues Rise Y/Y, Stock Dips on Higher Costs",139851832,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KEY,Yahoo,"Commerce Bancshares Q1 earnings beat on revenue growth and loan gains, but rising expenses and weaker profitability ratios push shares lower.",https://finnhub.io/api/news?id=d58e7853d96f809d5829b0d0484047c75799005971b5ddc44c0a4b2af0375b47
company,1776864600,KeyBank and Buffalo Sabres Bring Playoff Energy to the Community Through HocKey Assists Pep Rallies,139848742,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KEY,Yahoo,"CLEVELAND, OH / ACCESS Newswire / April 22, 2026 / As the official bank of the Buffalo Sabres, KeyBank partnered with the team to host three community playoff pep rallies celebrating the team's first playoff appearance in 14 years. Through the HocKey ...",https://finnhub.io/api/news?id=696f03a66b3dad16a2613b670cfb639bb546f708756c9a7330e2f84c365ebcee
company,1776858083,KeyCorp agreed to acquire Clearwater International.,139849577,,KEY,Finnhub,"KeyCorp agreed to acquire Clearwater International on April 22, 2026.The transaction is subject to approval pursuant to international law / regulation including approval by the UK Financial Conduct...",https://finnhub.io/api/news?id=563057bd1003898bfdd9cc7c39e4c1fb0221d87aea4d690a8096539344d72638
company,1776855600,"KeyCorp to Acquire Clearwater UK, Expanding Financial Advisory Capabilities",139847380,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KEY,Yahoo,"KeyCorp (NYSE: KEY) today announced a definitive agreement to acquire Clearwater Corporate Finance LLP (Clearwater UK), a leading UK-based middle market investment banking advisory firm. The transaction will mark Key's strategic entry into the Western European market, expanding its ability to provide financial advisory services to institutional clients.",https://finnhub.io/api/news?id=144bfd1db26c8bc02d5f36657292e1e729c3f7d42487f5a1a4dd90347f7d4e7f
company,1776841490,"KeyCorp To Acquire UK-Based Middle Market Investment Banking Advisory Firm Clearwater Corporate Finance, Terms Not Disclosed",139852624,,KEY,Benzinga,The transaction builds on a collaboration agreement established in 2020 between KeyBanc Capital Markets Inc. and Clearwater. This multi-year partnership has validated the strategic and cultural,https://finnhub.io/api/news?id=af35c0f9beb17a0624d28566a6cd296233ca8c3cbf5133ad0922bb505580478b
