category,datetime,headline,id,image,related,source,summary,url
company,1779828300,"Top Stock Reports for RTX, Wells Fargo & Amgen",140426075,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"RTX builds a $271B backlog on defense demand and recovering air travel, but tariffs and supply-chain issues cloud growth.",https://finnhub.io/api/news?id=507b6490bd8c0ae06443ad12e6dc7097fb8083dfbb049e510ac3ab8f6b7cf925
company,1779807055,Dow Gives Back Early Gains. Healthcare Stocks Are a Drag.,140421291,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"The Dow gave back its opening gains, with healthcare stocks a big drag.  The blue-chip index was trading flat, while the S&P 500 was up 0.9%, and the Nasdaq rose 1.4%.  UnitedHealth Group and Amgen, among the Dow's top five stocks, were down by nearly 3% and 0.4%, respectively.",https://finnhub.io/api/news?id=991eda35ed0f7803994c62c787ca72f714678b04ddc47647435e666a14d4c699
company,1779801660,AMGN Stock Down 13% in 3 Months: Buy the Dip or Book Profits?,140421268,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"Amgen faces LOE headwinds and pricing pressure, yet key growth drugs and biosimilars continue gaining traction.",https://finnhub.io/api/news?id=016fe4716524e8a1ce70084bae1d4a98756e919f586fa44dc1b97d2b398a3832
company,1779800524,"Calls of the Day: Eli Lilly, UnitedHealth and the XBI",140422063,https://image.cnbcfm.com/api/v1/image/108312041-17798133331779813331-46177641065-1080pnbcnews.jpg?v=1779813333&w=1920&h=1080,AMGN,CNBC,The Investment Committee debate the latest Calls of the Day.,https://finnhub.io/api/news?id=97f79260ed7d3e8c68c431cbf7f970598d2eef6fddc53c3065581632ce82c98c
company,1779800403,Amgen Inc. (AMGN) is Attracting Investor Attention: Here is What You Should Know,140421351,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"Amgen (AMGN) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://finnhub.io/api/news?id=8388ac991c1d592b8d6490180193bae1d589c16b137974231e2fc553a8fd80c9
company,1779796590,Early data for heart drug affirm Lilly’s billion-dollar bet on Verve,140422770,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"The base editing medicine lowered “bad” cholesterol levels along with a key protein, clearing the way for a Phase 2 study.",https://finnhub.io/api/news?id=c215adea6cd26d3e2ad2b723b1e8f92b1c9451cbc04d959e1ec8133bfa933a8d
company,1779793200,Honeywell-Backed Quantinuum Seeks to Raise $1.05 Billion in IPO,140419468,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"(Bloomberg) -- Quantinuum Inc., a quantum computing company backed by Honeywell International Inc., is seeking to raise $1.05 billion in its US initial public offering, capitalizing on investor enthusiasm for the technology. Most Read from BloombergNvidia CEO Urges Super Micro to Tighten Up on ComplianceTrump Doctor Visit Renews Health Scrutiny as 80th Birthday NearsTrump Says He’ll Announce Negotiated Deal With Iran ShortlyRubio Sees Good News Coming on Hormuz as Iran Talks ContinueUS, Iran Inc",https://finnhub.io/api/news?id=880b9f64ea279b09c90fde8a4af61ee0e1a0ce9bf2516dee294d7381f4971fe9
company,1779788726,Amgen's Growth Engine Is Just Getting Started,140420040,,AMGN,SeekingAlpha,,https://finnhub.io/api/news?id=6199c57dd88ad5e67cfefae9bcb6fb7be77fb5695ae55c400e4584cf40b22feb
company,1779780000,3 Blue Chip Dividend Stocks to Buy in June as the Dow Jones Industrial Average Turns 130,140418479,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AMGN,Yahoo,"The Dow is no longer dominated by industrial, energy, manufacturing, and consumer goods companies.",https://finnhub.io/api/news?id=033ee5053bd5fcab3275af378c0f026c1f9286457cd796789afc4b094a0db26a
