category,datetime,headline,id,image,related,source,summary,url
company,1780509600,General Dynamics Board Declares Dividend,140516171,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GD,Yahoo,"General Dynamics (NYSE: GD) announced today that its board of directors has declared a regular quarterly dividend of $1.59 per share on the company's common stock, payable August 7, 2026, to shareholders of record on July 2, 2026.",https://finnhub.io/api/news?id=284ed4e615c922555c9540fe8e64daae0927a5c375ed998c529a4f99197d3f3f
company,1780461160,General Dynamics Stock: Is GD Underperforming the Industrial Sector?,140511477,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GD,Yahoo,"While General Dynamics has underperformed its sector peers recently, analysts remain moderately optimistic about the stock’s prospects.",https://finnhub.io/api/news?id=f4bae24763bcd0d41977cc689cddfc8d3a7ea02565ab13f1f3c42ddffb3a4008
