category,datetime,headline,id,image,related,source,summary,url
company,1780518946,Stocks Retreat as US-Iran Peace Hopes in Doubt,140519416,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GPN,Yahoo,"The S&P 500 Index ($SPX ) (SPY ) on Wednesday closed down -0.74%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed down -1.21%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.29%. June E-mini S&P futures (ESM26 ) fell -0.78%, and June E-mini Nasdaq futures...",https://finnhub.io/api/news?id=c15b07df8063ea06404970f3a0d4374997f18827fce4fa4ca71d0429485a266d
company,1780518325,US Equity Markets Lower After Middle East Situation Worsens,140517312,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GPN,Yahoo,US equity indexes were lower on Wednesday after the situation in the Middle East worsened following,https://finnhub.io/api/news?id=62fe05572935ae29e6915e1e09eca031eced54cd449714625afdbc7b835f3ef5
company,1780513500,Wednesday's session: top gainers and losers in the S&P500 index,140515846,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,GPN,ChartMill,Uncover the latest developments among S&P500 stocks in today's session. Stay tuned to the S&P500 index's top gainers and losers on Wednesday.,https://finnhub.io/api/news?id=6f8333afdbbc628a16bfbf77815d296ed2239843acfb739d18bf69da09e2db13
company,1780506300,Let's take a look at the S&P500 stocks that are experiencing unusual volume in today's session.,140513999,https://www.chartmill.com/images/uploads/CM_Unusual_Volume_Small_free_b9d2e60841.webp,GPN,ChartMill,Let's take a look at the S&P500 stocks that are experiencing unusual volume in today's session.,https://finnhub.io/api/news?id=602a84f378cdb44af9f1fc2ba1fe81b0857d7377ea8b53a5e1fca82d1e55b778
company,1780504500,These S&P500 stocks are moving in today's session,140513834,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,GPN,ChartMill,Stay updated with the movements of the S&P500 index in the middle of the day on Wednesday. Discover which stocks are leading as top gainers and losers in today's session.,https://finnhub.io/api/news?id=e87f7c05b92ffe015e2da1de1bf4c7e9c95a37e66ada957eeebb0d900765306c
company,1780497301,Wednesday's session: gap up and gap down stock in the S&P500 index,140512693,https://www.chartmill.com/images/uploads/CM_Gap_Stocks_Small_free_ad767b11cf.webp,GPN,ChartMill,Curious about the S&P500 stocks that are gapping on Wednesday? Explore the gap up and gap down stocks in the S&P500 index during today's session.,https://finnhub.io/api/news?id=9d2d251c1f47167febe4a446fd4d67eadd5f79c343165ece7ca3a493d5c2e851
company,1780493147,"S&P 500, Nasdaq 100 Drop From Records As Rate-Hike Bets Build, Oil Climbs: Stock Market Today",140514847,https://cdn.benzinga.com/files/images/story/2026/06/03/Oil-Pump-Jacks-And-Refinery-Silhouettes-.jpeg?width=2048&height=1536,GPN,Benzinga,U.S. stocks retreated from record highs at midday Wednesday as hotter-than-expected economic data and a renewed surge in Treasury yields revived fears the Federal Reserve could soon raise interest rates.,https://finnhub.io/api/news?id=bffbcd3871873e51147b06f9f831d0c7e94d3957e8d757728059013ed22e4dec
company,1780490878,"Susquehanna Maintains Positive on Global Payments, Lowers Price Target to $111",140517069,,GPN,Benzinga,Susquehanna  analyst James Friedman   maintains Global Payments (NYSE:GPN) with a Positive and lowers the price target from $119 to $111.,https://finnhub.io/api/news?id=8ad6738371bec58b1ec06232b6cce3bf15c0b51203a0f392d07b17ae8eb77900
