category,datetime,headline,id,image,related,source,summary,url
company,1780490700,'The world is choosing Texas': Is 'Y'All Street' taking over as the new financial capital of America?,140512156,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SCHW,Yahoo,The governor believes his state can displace New York as a hub for finance.,https://finnhub.io/api/news?id=36af38569d35d18fc44580de953a55fbbd84ecebaf79f0742f05583a8720804d
company,1780489380,Schwab Upgrades Trading Features: A Catalyst for Market Share Gains?,140512277,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SCHW,Yahoo,"SCHW rolls out 24/7 crypto futures, $1 fractional trading and smarter tools, aiming to keep active traders and build market share.",https://finnhub.io/api/news?id=eb9480ff7cbede8142e3d3b1b505618b5afbff60c5e79f8dfa51e82f276ff36f
company,1780478878,"The price of gold today, June 3, 2026 — and the best places to buy",140514271,https://image.cnbcfm.com/api/v1/image/108275813-1773112343136-gettyimages-135929357-25fe3659-2928-40c9-9894-209f0202a474.jpeg?v=1774341769&w=1920&h=1080,SCHW,CNBC,"Here's today's price, plus three easy ways you can add the precious metal to your portfolio.",https://finnhub.io/api/news?id=e089ea8c0a117972a4771d631fd0d949b1466a5fab3bce695068e5363a5f3a02
