category,datetime,headline,id,image,related,source,summary,url
company,1780426800,Fiserv Named 2026 Financial Services Product Partner of the Year by Snowflake,140504417,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,FISV,Yahoo,"NEW YORK, June 02, 2026 (GLOBE NEWSWIRE) -- Fiserv, Inc. (NASDAQ: FISV), a leading global provider of payments and financial services technology, today announced at Snowflake Summit 26, that it has been named the 2026 Financial Services Product Partner of the Year by Snowflake, the AI Data Cloud company. The award recognizes the financial services product partner whose application, solution, or offering delivered the strongest industry-specific value on Snowflake through differentiated capabilit",https://finnhub.io/api/news?id=03368b514b94a517ac599ea4d2b87b138ad44ddf14a41709ddfef28773578f04
company,1780421515,"Fiserv, Inc. (FISV) Presents at 2026 Baird Global Consumer, Technology & Services Conference Transcript",140505846,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,FISV,SeekingAlpha,"Fiserv, Inc. (FISV) 2026 Baird Global Consumer, Technology & Services Conference June 2, 2026 3:45 PM EDTCompany ParticipantsPaul Todd - Chief Financial...",https://finnhub.io/api/news?id=190477e46460beb707c327d7730fe31d4a47254278297ac76fc48f6733b2ff0f
company,1780417606,Is Clover Becoming a Bigger Challenge for Fiserv (FISV)?,140502649,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,FISV,Yahoo,"The Mairs & Power, an investment firm, released the first-quarter 2026 investor letter for the “Mairs & Power Balanced Fund.” A copy of the letter can be downloaded here. The fund returned -1.77% in the first quarter of 2026, outperforming its benchmark composite index decline of -2.68% as strong stock selection and exposure to Utilities […]",https://finnhub.io/api/news?id=d314e3103a5c7fb306813d89dad43046b41e5d4abae34ec37d270fe61c2a28db
