category,datetime,headline,id,image,related,source,summary,url
company,1780433461,"McDonald's 2.0: Hand-Breaded Chicken, Chic Decor and ""Archy""",140506147,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MCD,Yahoo,"While most chains are sizing down, McDonald's is focusing on hospitality and quality.",https://finnhub.io/api/news?id=837022f3f42752c6c71a625db0125db5ca93f209cdde9a9f7004783f7e6756f0
company,1780428551,Jim Cramer looks at stocks that will go higher if tech retreats,140514218,https://image.cnbcfm.com/api/v1/image/3ED3-MM-A-BLOCK-060226.jpg?v=1780488277&w=1920&h=1080,MCD,CNBC,'Mad Money' host Jim Cramer looks at buying opportunities outside of tech in the current market.,https://finnhub.io/api/news?id=1f28d7f137230234b0ecd887a19db893111bd33c7f848a427463525765e30d27
company,1780418402,Uncover the latest developments among dow jones stocks in today's session.,140501253,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,MCD,ChartMill,Stay informed about the performance of the dow jones index in the middle of the day on Tuesday. Uncover the top gainers and losers in today's session for valuable insights.,https://finnhub.io/api/news?id=5df21e6ee982416bda0e46a33083d8a689c8f81625dab5b8bddf92028372e679
company,1780415487,McDonald's Unveils AI Push As Shares Fall 10% This Year,140500551,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MCD,Yahoo,"Fast-food giant tests new menu items, restaurant upgrades, and AI ordering to drive growth.",https://finnhub.io/api/news?id=7609db09c25edd273698babaf7851150590130747b71fb4f0cc736c7ae663bbb
company,1780398754,"Wall Street Lunch: NVIDIA CEO Huang's $1T Marvell Call Triggers $40B Rally, Crushing Puts",140499942,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1679337219/image_1679337219.jpg?io=getty-c-w1536,MCD,SeekingAlpha,"Nvidia (NVDA) CEO Jensen Huang said Marvell Technology (MRVL) could become the next semiconductor company to reach a $1T market value, citing growing demand for AI infrastructure.",https://finnhub.io/api/news?id=b31614717c5cfd3e0693fe9a0eba75e28537c2b8583500ba917462c669abb73b
company,1780397520,"McDonald’s bets chicken, restaurant improvements will grow sales",140500552,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MCD,Yahoo,"The McDonald’s > NEXT plan focuses on improving food quality and taste, customer experiences, restaurant interiors and hospitality.",https://finnhub.io/api/news?id=0cef893049bfd28908829a12eef674a14bf819c1ff35a32de934bf45797ce17d
company,1780387745,"Alphabet's stock sale, Iran negotiations, Anthropic's IPO plans and more in Morning Squawk",140501602,https://image.cnbcfm.com/api/v1/image/108313860-17800666952026-05-27t162202z_326060154_rc2shlamzap2_rtrmadp_0_usa-trump.jpeg?v=1780066710&w=1920&h=1080,MCD,CNBC,Here are five key things investors need to know to start the trading day.,https://finnhub.io/api/news?id=46c6734c224c28b78b36c47b4399615c048f7a50259b7afe0625cd670f064e8d
company,1780383407,Stock futures slip after all three major indexes close at new records,140501623,https://image.cnbcfm.com/api/v1/image/108315052-3ED1-MorningReport-060226.jpg?v=1780396043&w=1920&h=1080,MCD,CNBC,CNBC’s Dominic Chu reports on the news affecting markets.,https://finnhub.io/api/news?id=e1d3e6bc07533d0f7918e40df553ad5e11cbd85baf3f38cb1d732d8922130d23
company,1780383098,"The Pre-Market Rundown: June 2, 2026",140501624,https://image.cnbcfm.com/api/v1/image/108315060-3ED1-NewsPRE1-060226.jpg?v=1780396919&w=1920&h=1080,MCD,CNBC,"CNBC brings you fast, accurate, and actionable business news and market updates.",https://finnhub.io/api/news?id=881f6b9d46652b79a3520829b015d9e252c6dc20d5853fb51ce6340ea7c3de8a
company,1780359810,"Dogecoin Teases 'McDogenalds' Happy Meal, Tells McDonald's 'Rest Is Up To You' After Elon Musk Reiterates His 2022 Promise",140499797,https://cdn.benzinga.com/files/images/story/2026/06/02/October-13--2021--Izmir--Turkey--Virtual.jpeg?width=2048&height=1536,MCD,Benzinga,Dogecoin (CRYPTO: DOGE) playfully nudged McDonald&#39;s Corp. ,https://finnhub.io/api/news?id=3d9570103fc0c4a7f671d8c884abdc874c964fd44425f47a7f36cb37e5f84572
