category,datetime,headline,id,image,related,source,summary,url
company,1780441480,Carvana Bears Are In Panic Mode Again: Used Car Prices Just Hit A 2-Year High,140509310,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1318526228/image_1318526228.jpg?io=getty-c-w1536,GM,SeekingAlpha,Carvana (CVNA) gains as used-car prices stay strong; Manheim Index hits 2-year high and inventory stays tight. See here for more details.,https://finnhub.io/api/news?id=5bca4433885a5faea319cd3a56ebf6f9f86edd8adff9ab0d5986a85db4eb3090
company,1780429763,Q1 Earnings Highs And Lows: General Motors (NYSE:GM) Vs The Rest Of The Automobile Manufacturing Stocks,140504367,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,"Wrapping up Q1 earnings, we look at the numbers and key takeaways for the automobile manufacturing stocks, including General Motors (NYSE:GM) and its peers.",https://finnhub.io/api/news?id=4479c08b114f345d132142bf3c69261beccaab758a2f6d0adc9923c3eca2ee0f
company,1780417500,UAW strike at Michigan supplier to GM seeks amends for 2008,140506412,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,Wages and benefits that have been left behind by inflation prompted a strike that could threaten the production of a range of Chevy and GMC pickups.,https://finnhub.io/api/news?id=e0168ad762736cf852619190ba6bba9b3003cef70a131a493da5feb07b6892e7
company,1780415520,Is Tesla's Model Y Driving a Lasting Recovery in Europe?,140502426,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,"TSLA's European rebound accelerates in May as registrations surge across key markets, led by record France sales and strong Model Y demand.",https://finnhub.io/api/news?id=b5ca55efd10183b28944eb23668ffb845564cbef167d1013a7f6ebba76827a9c
company,1780413016,A Look At General Motors (GM) Valuation After Strong Recent Shareholder Returns,140500634,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,"Recent performance snapshot for General Motors (GM) General Motors (GM) stock has been relatively active, with a move of roughly 5% over the past week and about 9% over the past month, compared with a single day decline of around 1%. See our latest analysis for General Motors. At the current share price of $82.68, GM’s recent 7 day share price return of 4.94% and 30 day share price return of 9.12% sit against a much stronger 1 year total shareholder return of 75.13% and 3 year total...",https://finnhub.io/api/news?id=5fdc0ad298d9e6934b3141767b346ba4e20faa65f166fcd17639b2c7e151c2ce
company,1780408860,Global Alternative Fuel Vehicle and New Energy Vehicle Market Expected to Hit USD 246.57 Billion by 2031 at 4.5% CAGR | Valuates Reports,140500635,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,Global Alternative Fuel Vehicle and New Energy Vehicle Market Expected to Hit USD 246.57 Billion by 2031 at 4.5% CAGR | Valuates Reports,https://finnhub.io/api/news?id=82c057cabf4299aed4c9522d28cf3b3821272a1cc0e8b36a665d50e49e6cc70d
company,1780403748,SpaceX Wants a Fee Cut From IPO Bankers Targeting $500 Million Windfall,140500514,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GM,Yahoo,(Bloomberg) -- Elon Musk’s SpaceX is negotiating to pay razor-thin fees to Wall Street firms handling its IPO — but banks are still likely to rake in about $500 million from the record-setting market debut.Most Read from BloombergRussia Finance Officials Tell Putin War Spending Is UnaffordableCanada Dips Into Technical Recession for First Time Since 2020Alphabet to Raise $80 Billion in Equity for AI SpendingAndrew Left Found Guilty in Case That Spooked Short SellersUS Says Deals With Iran for Sa,https://finnhub.io/api/news?id=0ac1c4c9d9ada9b9d10ce3c9caea246dd75f8d173d4a1b0e36b32e4b44dac416
