category,datetime,headline,id,image,related,source,summary,url
company,1780436704,Nike (NKE) Stock Declines While Market Improves: Some Information for Investors,140507712,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,"In the latest trading session, Nike (NKE) closed at $43.73, marking a -4.79% move from the previous day.",https://finnhub.io/api/news?id=dad18ed6a6ebc99ee386c4671dec5dfddb5ae39bd9cf46cea0f7e5352849da52
company,1780428600,Footwear Names Are Regaining Their Stride. What Crocs and Deckers Charts Say.,140506433,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,Footwear stocks are starting to outperform after a long stretch of weakness. Technical setups in Crocs and Deckers Outdoor suggest both names could have further room to run.,https://finnhub.io/api/news?id=221c1f0b00373236ca9a5d8ba2ee96927c380922e5871b4250c980286ef66866
company,1780427403,Top dow jones movers in Tuesday's session,140503591,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,NKE,ChartMill,Stay updated with the movements of the dow jones index one hour before the close of the markets on Tuesday. Discover which stocks are leading as top gainers and losers in today's session.,https://finnhub.io/api/news?id=f3aa7355cabb85adb09e05122b406e9457a685b6944d1d51ba3e62a0a6270345
company,1780418402,Uncover the latest developments among dow jones stocks in today's session.,140501253,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,NKE,ChartMill,Stay informed about the performance of the dow jones index in the middle of the day on Tuesday. Uncover the top gainers and losers in today's session for valuable insights.,https://finnhub.io/api/news?id=5df21e6ee982416bda0e46a33083d8a689c8f81625dab5b8bddf92028372e679
company,1780416130,Nike Analyst: ‘95% of People Say Nike Is a Brand for Me’ – No Other Brand Gets Above 60%,140502621,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,"Nike (NYSE:NKE) stock has disappointed investors for years. According to one guest on Barron’s Streetwise podcast with Jack Hough, the underlying brand tells a very different story. The guest pointed to consumer survey data showing that roughly 95% of people agree with the statement “Nike is a brand for me.” Meanwhile, no other major consumer ... Nike Analyst: ‘95% of People Say Nike Is a Brand for Me’ – No Other Brand Gets Above 60%",https://finnhub.io/api/news?id=53353cd2f5e89c8834d94a3f08a0fab684ad6e69c17c1d7dd3963934caf1e2a1
company,1780414800,NIKE's Turnaround Story: Are Earnings Finally Finding Footing?,140502622,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,"Can NKE's ""Win Now"" strategy finally stabilize earnings? Inventory discipline, innovation focus and wholesale resets may be building momentum.",https://finnhub.io/api/news?id=197194e6ed0cde5214561b01be4e31a987f7b4d2ea43dc3be6765122b062a5ea
company,1780414197,"Tariff-Driven Inflation Is Trapping Mortgage Rates, and the Fed Can’t Fix It with Rate Cuts",140500458,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,"On a recent Rich Habits Podcast segment, market commentator Ron Santella put it bluntly: “The playbook from last week hasn’t changed. It’s actually gotten more entrenched. Higher for longer is the base case.” For households waiting on a refinance or a first home purchase, he was even more direct: “Today’s report tells you it’s not ... Tariff-Driven Inflation Is Trapping Mortgage Rates, and the Fed Can’t Fix It with Rate Cuts",https://finnhub.io/api/news?id=2a86f1a3d8ca7ca23d559742727b77d2fcaf21f243132a2fbdff96e2ce2ec4a3
company,1780404600,Should You Buy Nike Stock Before June 30?,140499218,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,The company's fourth-quarter earnings are set to come out toward the end of the month.,https://finnhub.io/api/news?id=e3a4097d11ab01cdd948477a325e667847999ecaa1e7789976176007b0294142
company,1780392552,Sports Direct opens first Nordic-region store in Finnish capital,140497839,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NKE,Yahoo,"The site stocks sports and lifestyle brands, including Nike, Adidas, and Puma, covering menswear, womenswear and kidswear.",https://finnhub.io/api/news?id=282ae7205d39e14ea4cb8f9a0bc14cbead4e240d817e8016c4ebfc52fcb6b39a
company,1780361569,Unifi: Commodity Tailwinds Meet UFI's Revamped Costs Structure,140496476,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1482859231/image_1482859231.jpg?io=getty-c-w1536,NKE,SeekingAlpha,"Unifi (UFI) exits restructuring with expanding margins, REPREVE tailwinds, and deep-value 0.34x book. Read here for a detailed investment analysis.",https://finnhub.io/api/news?id=2b31ba94debd6688d77b03fee254e300e3c86dd6994a76a3889025b53b550f32
