category,datetime,headline,id,image,related,source,summary,url
company,1780427331,"March Home Down Payments Drop Amid Buyer-Friendly Market, Redfin Says",140504500,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NWSA,Yahoo,Down payments for home purchases in the US decreased in March amid a buyer-friendly market that's re,https://finnhub.io/api/news?id=878f289e67a676b9415af4d7459d50e9c0ad461e402ded26194bc43e84944a10
company,1780413018,News Corporation’s US$1b Buyback And What It Means For Shareholders,140500790,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NWSA,Yahoo,"News Corporation (NasdaqGS:NWSA) announced a new US$1b stock repurchase program. The buyback is aimed at reducing the number of outstanding shares. The program reflects management's stated focus on shareholder value and capital returns. For readers watching media and publishing companies, News Corporation operates across news, digital real estate services, subscription video, and book publishing. The new US$1b repurchase program comes at a time when the broader media industry is working...",https://finnhub.io/api/news?id=f406d1158a77e29c4736ceeb0a85830ad0062a3b5d32faa5efb5957a8c81da2a
company,1780394400,Realtor.com® Launches RealAssist™ AI: A Completely Reimagined Way to Find A Home,140497864,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NWSA,Yahoo,"Realtor.com® today launched RealAssist™ AI, an AI-first home search experience built with Google's Gemini and Google Cloud that helps buyers find a home through natural conversation and AI smart prompts. From the very first question, through the complex early stages of pre-search and discovery, to connecting with an agent, all the way to closing, it understands consumers' home journey needs. RealAssist™ AI allows them to search the way they naturally talk, anticipating where their search is goin",https://finnhub.io/api/news?id=f12bad078b4526edf903d2e0f85b242cdd8339dbd31b7663506da61af100a457
