category,datetime,headline,id,image,related,source,summary,url
company,1778088403,Oklo Advances 12% on NRC Aurora Approval: Is This the AI Infrastructure Nuclear Play?,140193386,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,EQIX,Yahoo,"Shares of Oklo (NYSE:OKLO) are up roughly 13% in midday trading Wednesday after the U.S. Nuclear Regulatory Commission (NRC) approved the Principal Design Criteria for the company’s Aurora powerhouse. The stock trades near $77, and it’s up 59% over the past month. The move adds to a striking 12-month run for Oklo stock, now up ... Oklo Advances 12% on NRC Aurora Approval: Is This the AI Infrastructure Nuclear Play?",https://finnhub.io/api/news?id=e105570143970536638d3dc0117a54134ae428f572f67f1ac83eb0c8054a4123
company,1778047293,Inside the building that powers the internet,140186938,,EQIX,Finnhub,"Copyright © InnovOrigins 2023An array of closet-like cabinets, a constant fan noise, and a warm room temperature. That’s in short how the behind-the-scenes of the internet, a data center, looks....",https://finnhub.io/api/news?id=b14563015d981ddabf06899428d14795d6f483d4aab3c5a8a8942105627b2237
