category,datetime,headline,id,image,related,source,summary,url
company,1780443203,"Skyworks Solutions and Teradyne Stocks Trade Up, What You Need To Know",140507555,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,TER,Yahoo,A number of stocks jumped in the afternoon session after Jensen Huang's (Nvidia's CEO) GTC Taipei keynote at Computex reframed how large and how long the AI chip cycle will run.,https://finnhub.io/api/news?id=98caad4510a57ea158ab2d35e0f279985f7549856d2259dd92986ee925de919a
company,1780426800,Micron & 2 Profitable Stocks to Buy in June for Explosive Upside,140506221,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,TER,Yahoo,"MU, CRDO and TER screened as profitable June stock picks, backed by strong net income ratios and robust earnings growth outlooks.",https://finnhub.io/api/news?id=3e3fa1f148228faf62647d1ebf90668906921c48639cb0da3c50596962f9c142
